city.name,species,diameter,height,climate
Helsinki,Tilia x vulgaris,12,5.8,Dfb
Helsinki,Ulmus glabra,32,11,Dfb
Helsinki,Ulmus glabra,24,8.1,Dfb
Helsinki,Ulmus glabra,23,8.1,Dfb
Helsinki,Tilia x vulgaris,20,7.9,Dfb
Helsinki,Tilia x vulgaris,19,8.5,Dfb
Helsinki,Tilia x vulgaris,22,8.1,Dfb
Helsinki,Tilia x vulgaris,19,8.5,Dfb
Helsinki,Tilia x vulgaris,18,6.9,Dfb
Helsinki,Tilia x vulgaris,18,6,Dfb
Helsinki,Tilia x vulgaris,18,6,Dfb
Helsinki,Acer platanoides,40,13.4,Dfb
Helsinki,Tilia x vulgaris,21,8,Dfb
Helsinki,Tilia x vulgaris,26,10.7,Dfb
Helsinki,Tilia x vulgaris,31,18.9,Dfb
Helsinki,Betula pendula,40,19.8,Dfb
Helsinki,Tilia x vulgaris,24,9.5,Dfb
Helsinki,Tilia x vulgaris,51,17,Dfb
Helsinki,Tilia x vulgaris,47,15.9,Dfb
Helsinki,Crataegus sp.,13,6.9,Dfb
Helsinki,Crataegus sp.,11,7.6,Dfb
Helsinki,Pinus sylvestris,46,14.4,Dfb
Helsinki,Ulmus glabra,66,20.4,Dfb
Helsinki,Betula pendula,38,15,Dfb
Helsinki,Betula pendula,20,12.8,Dfb
Helsinki,Tilia x vulgaris,44,15.8,Dfb
Helsinki,Tilia x vulgaris,33,11.8,Dfb
Helsinki,Tilia x vulgaris,47,17.5,Dfb
Helsinki,Betula pendula,30,20.6,Dfb
Helsinki,Betula pendula,34,20.2,Dfb
Helsinki,Betula pendula,34,18.9,Dfb
Helsinki,Sorbus intermedia,29,9,Dfb
Helsinki,Tilia x vulgaris,30,11.8,Dfb
Helsinki,Ulmus glabra,22,8.2,Dfb
Helsinki,Ulmus glabra,22,7.6,Dfb
Helsinki,Tilia x vulgaris,50,12.9,Dfb
Helsinki,Populus tremula,41,17.7,Dfb
Helsinki,Betula pendula,15,9.9,Dfb
Helsinki,Tilia x vulgaris,54,16.2,Dfb
Helsinki,Acer platanoides,25,13.4,Dfb
Helsinki,Acer platanoides,56,18.2,Dfb
Helsinki,Acer platanoides,49,20.1,Dfb
Helsinki,Tilia x vulgaris,23,9.4,Dfb
Helsinki,Tilia x vulgaris,24,9.4,Dfb
Helsinki,Tilia x vulgaris,46,14.6,Dfb
Helsinki,Tilia x vulgaris,24,9.3,Dfb
Helsinki,Tilia x vulgaris,51,17.6,Dfb
Helsinki,Tilia x vulgaris,49,17.1,Dfb
Helsinki,Tilia x vulgaris,53,17.8,Dfb
